TermID	Name	Frequency	PlotX	PlotY	LogSize	Value	Uniqueness	Dispensability	Representative	Eliminated
GO:0003700	DNA-binding_transcription_factor_activity	4.987	-3.199	7.378	2.751	-2.293	0.927	0.000	-1	False
GO:0003714	transcription_corepressor_activity	0.488	null	null	1.748	-1.367	0.939	0.617	3700	True
GO:0000981	DNA-binding_transcription_factor_activity_RNA_polymerase_II-specific	4.392	null	null	2.695	-1.688	0.928	0.839	3700	True
GO:0004842	ubiquitin-protein_transferase_activity	1.668	-6.189	-0.892	2.276	-2.068	0.833	0.000	-1	False
GO:0004890	GABA-A_receptor_activity	0.035	-5.963	5.824	0.699	-2.886	0.929	0.000	-1	False
GO:0022851	GABA-gated_chloride_ion_channel_activity	0.027	null	null	0.602	-2.420	0.824	0.912	4890	True
GO:0008139	nuclear_localization_sequence_binding	0.133	0.971	-6.976	1.204	-3.041	0.977	0.000	-1	False
GO:0017056	structural_constituent_of_nuclear_pore	0.177	0.034	6.836	1.322	-1.738	0.951	0.019	-1	False
GO:0070492	oligosaccharide_binding	0.009	1.676	-0.098	0.301	-1.442	0.980	0.038	-1	False
GO:0071209	U7_snRNA_binding	0.009	3.362	-4.839	0.301	-1.442	0.970	0.038	-1	False
GO:0008270	zinc_ion_binding	4.508	4.793	-2.164	2.707	-2.297	0.958	0.062	-1	False
GO:0140030	modification-dependent_protein_binding	0.346	4.063	4.108	1.602	-1.816	0.943	0.069	-1	False
GO:0016623	oxidoreductase_activity_acting_on_the_aldehyde_or_oxo_group_of_donors_oxygen_as_acceptor	0.035	-0.322	2.171	0.699	-1.442	0.879	0.105	-1	False
GO:0004732	pyridoxal_oxidase_activity	0.009	null	null	0.301	-1.442	0.876	0.629	16623	True
GO:0004031	aldehyde_oxidase_activity	0.027	null	null	0.602	-1.442	0.870	0.904	16623	True
GO:0009982	pseudouridine_synthase_activity	0.080	0.268	-2.328	1.000	-1.919	0.898	0.113	-1	False
GO:0016866	intramolecular_transferase_activity	0.160	null	null	1.279	-1.503	0.895	0.644	9982	True
GO:0047372	acylglycerol_lipase_activity	0.080	-4.685	-5.757	1.000	-1.442	0.890	0.113	-1	False
GO:0009975	cyclase_activity	0.231	-1.353	-7.267	1.431	-1.597	0.914	0.124	-1	False
GO:0016849	phosphorus-oxygen_lyase_activity	0.248	-0.642	-4.862	1.462	-1.597	0.855	0.125	-1	False
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate_AMP-lyase_(fumarate-forming)_activity	0.009	null	null	0.301	-1.442	0.867	0.559	16849	True
GO:0004383	guanylate_cyclase_activity	0.106	null	null	1.114	-1.738	0.806	0.667	16849	True
GO:0004018	N6-(1,2-dicarboxyethyl)AMP_AMP-lyase_(fumarate-forming)_activity	0.009	null	null	0.301	-1.442	0.867	0.753	16849	True
GO:0097109	neuroligin_family_protein_binding	0.018	2.931	5.159	0.477	-1.442	0.953	0.159	-1	False
GO:0004326	tetrahydrofolylpolyglutamate_synthase_activity	0.018	-7.595	-4.268	0.477	-1.442	0.850	0.160	-1	False
GO:0004088	carbamoyl-phosphate_synthase_(glutamine-hydrolyzing)_activity	0.009	null	null	0.301	-1.442	0.885	0.632	4326	True
GO:0004087	carbamoyl-phosphate_synthase_(ammonia)_activity	0.027	null	null	0.602	-1.442	0.879	0.674	4326	True
GO:0070406	glutamine_binding	0.009	5.215	-0.525	0.301	-1.442	0.966	0.173	-1	False
GO:0004151	dihydroorotase_activity	0.009	-3.916	-6.732	0.301	-1.442	0.917	0.178	-1	False
GO:0031593	polyubiquitin_modification-dependent_protein_binding	0.142	4.427	2.921	1.230	-1.617	0.946	0.186	-1	False
GO:0140297	DNA-binding_transcription_factor_binding	0.603	3.275	3.591	1.839	-1.528	0.883	0.211	-1	False
GO:0001103	RNA_polymerase_II_repressing_transcription_factor_binding	0.044	null	null	0.778	-1.442	0.889	0.647	140297	True
GO:0033613	activating_transcription_factor_binding	0.151	null	null	1.255	-1.404	0.881	0.715	140297	True
GO:0001085	RNA_polymerase_II_transcription_factor_binding	0.089	null	null	1.041	-1.317	0.885	0.751	140297	True
GO:0005231	excitatory_extracellular_ligand-gated_ion_channel_activity	0.115	-1.650	5.990	1.146	-1.617	0.858	0.232	-1	False
GO:0097603	temperature-gated_ion_channel_activity	0.018	null	null	0.477	-1.442	0.916	0.521	5231	True
GO:0016933	extracellularly_glycine-gated_ion_channel_activity	0.009	null	null	0.301	-1.442	0.875	0.823	5231	True
GO:0005546	phosphatidylinositol-4,5-bisphosphate_binding	0.169	5.016	-1.285	1.301	-1.404	0.961	0.257	-1	False
GO:0008098	5S_rRNA_primary_transcript_binding	0.009	2.895	-5.266	0.301	-1.442	0.970	0.277	-1	False
GO:0003810	protein-glutamine_gamma-glutamyltransferase_activity	0.009	-6.793	0.056	0.301	-1.442	0.879	0.278	-1	False
GO:0008184	glycogen_phosphorylase_activity	0.009	-7.687	2.169	0.301	-1.442	0.891	0.278	-1	False
GO:0008478	pyridoxal_kinase_activity	0.009	-5.816	0.850	0.301	-1.442	0.866	0.278	-1	False
GO:0071164	RNA_trimethylguanosine_synthase_activity	0.009	-7.543	-1.201	0.301	-1.442	0.842	0.278	-1	False
GO:0005319	lipid_transporter_activity	0.470	-0.624	6.529	1.732	-1.317	0.931	0.406	-1	False
GO:0005007	fibroblast_growth_factor-activated_receptor_activity	0.018	-5.770	2.797	0.477	-1.442	0.775	0.407	-1	False
GO:0000171	ribonuclease_MRP_activity	0.027	-5.727	-4.937	0.602	-1.442	0.867	0.410	-1	False
GO:0008503	benzodiazepine_receptor_activity	0.162	-5.568	5.778	1.279	-1.442	0.936	0.450	-1	False
GO:0004725	protein_tyrosine_phosphatase_activity	0.408	-5.241	-3.214	1.672	-1.419	0.829	0.456	-1	False
GO:0004070	aspartate_carbamoyltransferase_activity	0.009	-8.124	0.965	0.301	-1.442	0.871	0.463	-1	False
GO:0016743	carboxyl-_or_carbamoyltransferase_activity	0.009	-8.262	0.586	0.301	-1.442	0.871	0.463	-1	False
