GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0046580	negative regulation of Ras protein signa...	21	3	0.2	1	0.00089	0.00089	Biological Process
GO:0019934	cGMP-mediated signaling	6	2	0.06	3	0.00124	0.00124	Biological Process
GO:0009651	response to salt stress	8	2	0.07	5	0.00229	0.00229	Biological Process
GO:0007464	R3/R4 cell fate commitment	12	2	0.11	7	0.00527	0.00527	Biological Process
GO:0042051	compound eye photoreceptor development	82	4	0.76	9	0.00679	0.00679	Biological Process
GO:2000112	regulation of cellular macromolecule bio...	762	14	7.09	11	0.00773	0.00773	Biological Process
GO:1905519	negative regulation of presynaptic activ...	1	1	0.01	13	0.00930	0.00930	Biological Process
GO:2000051	negative regulation of non-canonical Wnt...	1	1	0.01	14	0.00930	0.00930	Biological Process
GO:0044351	macropinocytosis	1	1	0.01	15	0.00930	0.00930	Biological Process
GO:0008542	visual learning	1	1	0.01	16	0.00930	0.00930	Biological Process
GO:0016444	somatic cell DNA recombination	1	1	0.01	18	0.00930	0.00930	Biological Process
GO:0035694	mitochondrial protein catabolic process	1	1	0.01	21	0.00930	0.00930	Biological Process
GO:0035695	mitophagy by induced vacuole formation	1	1	0.01	22	0.00930	0.00930	Biological Process
GO:0006182	cGMP biosynthetic process	16	2	0.15	24	0.00936	0.00936	Biological Process
GO:0015718	monocarboxylic acid transport	17	2	0.16	29	0.01055	0.01055	Biological Process
GO:0016199	axon midline choice point recognition	18	2	0.17	30	0.01179	0.01179	Biological Process
GO:0045467	R7 cell development	19	2	0.18	32	0.01310	0.01310	Biological Process
GO:0016198	axon choice point recognition	19	2	0.18	34	0.01310	0.01310	Biological Process
GO:0010468	regulation of gene expression	928	15	8.63	40	0.01806	0.01806	Biological Process
GO:1902804	negative regulation of synaptic vesicle ...	2	1	0.02	41	0.01852	0.01852	Biological Process
GO:1900037	regulation of cellular response to hypox...	2	1	0.02	42	0.01852	0.01852	Biological Process
GO:2000301	negative regulation of synaptic vesicle ...	2	1	0.02	43	0.01852	0.01852	Biological Process
GO:1901255	nucleotide-excision repair involved in i...	2	1	0.02	44	0.01852	0.01852	Biological Process
GO:0045955	negative regulation of calcium ion-depen...	2	1	0.02	45	0.01852	0.01852	Biological Process
GO:0002209	behavioral defense response	2	1	0.02	46	0.01852	0.01852	Biological Process
GO:0015908	fatty acid transport	2	1	0.02	47	0.01852	0.01852	Biological Process
GO:0045920	negative regulation of exocytosis	2	1	0.02	48	0.01852	0.01852	Biological Process
GO:0097298	regulation of nucleus size	2	1	0.02	49	0.01852	0.01852	Biological Process
GO:1903306	negative regulation of regulated secreto...	2	1	0.02	50	0.01852	0.01852	Biological Process
GO:0097240	chromosome attachment to the nuclear env...	2	1	0.02	51	0.01852	0.01852	Biological Process
GO:1901416	regulation of response to ethanol	2	1	0.02	52	0.01852	0.01852	Biological Process
GO:1901419	regulation of response to alcohol	2	1	0.02	53	0.01852	0.01852	Biological Process
GO:0060233	oenocyte delamination	2	1	0.02	54	0.01852	0.01852	Biological Process
GO:0007188	adenylate cyclase-modulating G protein-c...	28	2	0.26	61	0.02747	0.02747	Biological Process
GO:0071456	cellular response to hypoxia	28	2	0.26	62	0.02747	0.02747	Biological Process
GO:0000056	ribosomal small subunit export from nucl...	3	1	0.03	63	0.02765	0.02765	Biological Process
GO:0051589	negative regulation of neurotransmitter ...	3	1	0.03	64	0.02765	0.02765	Biological Process
GO:0006296	nucleotide-excision repair, DNA incision...	3	1	0.03	66	0.02765	0.02765	Biological Process
GO:0045470	R8 cell-mediated photoreceptor organizat...	3	1	0.03	67	0.02765	0.02765	Biological Process
GO:0046929	negative regulation of neurotransmitter ...	3	1	0.03	68	0.02765	0.02765	Biological Process
GO:0030210	heparin biosynthetic process	3	1	0.03	69	0.02765	0.02765	Biological Process
GO:0000389	mRNA 3'-splice site recognition	3	1	0.03	70	0.02765	0.02765	Biological Process
GO:0007187	G protein-coupled receptor signaling pat...	29	2	0.27	71	0.02933	0.02933	Biological Process
GO:0036294	cellular response to decreased oxygen le...	29	2	0.27	72	0.02933	0.02933	Biological Process
GO:0017148	negative regulation of translation	29	2	0.27	73	0.02933	0.02933	Biological Process
GO:0071453	cellular response to oxygen levels	30	2	0.28	74	0.03124	0.03124	Biological Process
GO:0007526	larval somatic muscle development	31	2	0.29	75	0.03320	0.03320	Biological Process
GO:0034249	negative regulation of cellular amide me...	32	2	0.3	76	0.03521	0.03521	Biological Process
GO:0050810	regulation of steroid biosynthetic proce...	4	1	0.04	77	0.03670	0.03670	Biological Process
GO:0007191	adenylate cyclase-activating dopamine re...	4	1	0.04	78	0.03670	0.03670	Biological Process
GO:0070131	positive regulation of mitochondrial tra...	4	1	0.04	79	0.03670	0.03670	Biological Process
