GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0030710	regulation of border follicle cell delam...	1	1	0	1	0.00019	0.00019	Biological Process
GO:0030714	anterior/posterior axis specification, f...	2	1	0	2	0.00038	0.00038	Biological Process
GO:0097120	receptor localization to synapse	3	1	0	3	0.00057	0.00057	Biological Process
GO:0046956	positive phototaxis	4	1	0	4	0.00076	0.00076	Biological Process
GO:0046710	GDP metabolic process	4	1	0	5	0.00076	0.00076	Biological Process
GO:0016336	establishment or maintenance of polarity...	5	1	0	7	0.00095	0.00095	Biological Process
GO:0046037	GMP metabolic process	5	1	0	9	0.00095	0.00095	Biological Process
GO:0043113	receptor clustering	6	1	0	11	0.00114	0.00114	Biological Process
GO:0016332	establishment or maintenance of polarity...	8	1	0	14	0.00152	0.00152	Biological Process
GO:0007318	pole plasm protein localization	10	1	0	17	0.00190	0.00190	Biological Process
GO:0045175	basal protein localization	11	1	0	18	0.00209	0.00209	Biological Process
GO:0046940	nucleoside monophosphate phosphorylation	11	1	0	19	0.00209	0.00209	Biological Process
GO:0000132	establishment of mitotic spindle orienta...	17	1	0	26	0.00323	0.00323	Biological Process
GO:0045167	asymmetric protein localization involved...	18	1	0	27	0.00342	0.00342	Biological Process
GO:0045196	establishment or maintenance of neurobla...	18	1	0	30	0.00342	0.00342	Biological Process
GO:0046425	regulation of receptor signaling pathway...	22	1	0	36	0.00418	0.00418	Biological Process
GO:0042332	gravitaxis	22	1	0	39	0.00418	0.00418	Biological Process
GO:0045197	establishment or maintenance of epitheli...	28	1	0.01	47	0.00532	0.00532	Biological Process
GO:0060581	cell fate commitment involved in pattern...	30	1	0.01	49	0.00569	0.00569	Biological Process
GO:0045887	positive regulation of synaptic growth a...	32	1	0.01	53	0.00607	0.00607	Biological Process
GO:0019991	septate junction assembly	38	1	0.01	60	0.00721	0.00721	Biological Process
GO:0048149	behavioral response to ethanol	39	1	0.01	62	0.00740	0.00740	Biological Process
GO:0036445	neuronal stem cell division	40	1	0.01	66	0.00759	0.00759	Biological Process
GO:0042058	regulation of epidermal growth factor re...	45	1	0.01	68	0.00854	0.00854	Biological Process
GO:0008049	male courtship behavior	46	1	0.01	71	0.00873	0.00873	Biological Process
GO:0045475	locomotor rhythm	53	1	0.01	77	0.01006	0.01006	Biological Process
GO:0008285	negative regulation of cell population p...	68	1	0.01	88	0.01291	0.01291	Biological Process
GO:0001708	cell fate specification	72	1	0.01	93	0.01367	0.01367	Biological Process
GO:0048512	circadian behavior	82	1	0.02	102	0.01557	0.01557	Biological Process
GO:0007622	rhythmic behavior	83	1	0.02	103	0.01576	0.01576	Biological Process
GO:0007391	dorsal closure	85	1	0.02	105	0.01614	0.01614	Biological Process
GO:0001738	morphogenesis of a polarized epithelium	99	1	0.02	119	0.01879	0.01879	Biological Process
GO:0008593	regulation of Notch signaling pathway	101	1	0.02	123	0.01917	0.01917	Biological Process
GO:0007219	Notch signaling pathway	121	1	0.02	137	0.02297	0.02297	Biological Process
GO:0007623	circadian rhythm	122	1	0.02	139	0.02316	0.02316	Biological Process
GO:0048511	rhythmic process	123	1	0.02	140	0.02335	0.02335	Biological Process
GO:0000122	negative regulation of transcription by ...	127	1	0.02	142	0.02411	0.02411	Biological Process
GO:0007626	locomotory behavior	141	1	0.03	150	0.02677	0.02677	Biological Process
GO:0001700	embryonic development via the syncytial ...	143	1	0.03	153	0.02715	0.02715	Biological Process
GO:0009792	embryo development ending in birth or eg...	150	1	0.03	158	0.02847	0.02847	Biological Process
GO:0042127	regulation of cell population proliferat...	174	1	0.03	170	0.03303	0.03303	Biological Process
GO:0007268	chemical synaptic transmission	211	1	0.04	182	0.04005	0.04005	Biological Process
GO:0098916	anterograde trans-synaptic signaling	211	1	0.04	183	0.04005	0.04005	Biological Process
GO:0099537	trans-synaptic signaling	211	1	0.04	184	0.04005	0.04005	Biological Process
GO:0099536	synaptic signaling	212	1	0.04	185	0.04024	0.04024	Biological Process
GO:0045892	negative regulation of transcription, DN...	247	1	0.05	196	0.04689	0.04689	Biological Process
GO:1902531	regulation of intracellular signal trans...	254	1	0.05	200	0.04822	0.04822	Biological Process
GO:0035255	ionotropic glutamate receptor binding	2	1	0	1	0.00048	0.00048	Molecular Function
GO:0004385	guanylate kinase activity	4	1	0	3	0.00095	0.00095	Molecular Function
GO:0005154	epidermal growth factor receptor binding	5	1	0	4	0.00119	0.00119	Molecular Function
GO:0061689	tricellular tight junction	5	1	0	1	0.0011	0.0011	Cellular Component
GO:0014069	postsynaptic density	6	1	0	3	0.0013	0.0013	Cellular Component
GO:0005920	smooth septate junction	7	1	0	5	0.0015	0.0015	Cellular Component
GO:0061176	type Ib terminal bouton	8	1	0	6	0.0017	0.0017	Cellular Component
GO:0071212	subsynaptic reticulum	10	1	0	7	0.0021	0.0021	Cellular Component
GO:0016328	lateral plasma membrane	12	1	0	8	0.0026	0.0026	Cellular Component
GO:0045211	postsynaptic membrane	19	1	0	10	0.0041	0.0041	Cellular Component
GO:0016327	apicolateral plasma membrane	19	1	0	11	0.0041	0.0041	Cellular Component
GO:0045179	apical cortex	36	1	0.01	16	0.0077	0.0077	Cellular Component
GO:0016323	basolateral plasma membrane	40	1	0.01	18	0.0085	0.0085	Cellular Component
GO:0048471	perinuclear region of cytoplasm	49	1	0.01	20	0.0105	0.0105	Cellular Component
GO:0031594	neuromuscular junction	66	1	0.01	25	0.0141	0.0141	Cellular Component
