GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0016567	protein ubiquitination	160	12	3.19	1	0.00245	6.9e-05	Biological Process
GO:0043161	proteasome-mediated ubiquitin-dependent ...	149	11	2.97	3	0.00016	0.00016	Biological Process
GO:0031503	protein-containing complex localization	68	6	1.36	14	0.00219	0.00219	Biological Process
GO:0090615	mitochondrial mRNA processing	4	2	0.08	15	0.00230	0.00230	Biological Process
GO:0006405	RNA export from nucleus	59	5	1.18	19	0.00610	0.00610	Biological Process
GO:0000209	protein polyubiquitination	63	5	1.26	20	0.00804	0.00804	Biological Process
GO:0016322	neuron remodeling	44	4	0.88	27	0.01097	0.01097	Biological Process
GO:0042551	neuron maturation	45	4	0.9	28	0.01186	0.01186	Biological Process
GO:0008587	imaginal disc-derived wing margin morpho...	45	4	0.9	29	0.01186	0.01186	Biological Process
GO:0010458	exit from mitosis	10	2	0.2	30	0.01595	0.01595	Biological Process
GO:0007414	axonal defasciculation	10	2	0.2	31	0.01595	0.01595	Biological Process
GO:0072348	sulfur compound transport	10	2	0.2	32	0.01595	0.01595	Biological Process
GO:0006606	protein import into nucleus	52	4	1.04	39	0.01940	0.01940	Biological Process
GO:0046963	3'-phosphoadenosine 5'-phosphosulfate tr...	1	1	0.02	40	0.01993	0.01993	Biological Process
GO:0015742	alpha-ketoglutarate transport	1	1	0.02	41	0.01993	0.01993	Biological Process
GO:0097156	fasciculation of motor neuron axon	1	1	0.02	42	0.01993	0.01993	Biological Process
GO:0042779	tRNA 3'-trailer cleavage	1	1	0.02	43	0.01993	0.01993	Biological Process
GO:1902375	nuclear tRNA 3'-trailer cleavage, endonu...	1	1	0.02	44	0.01993	0.01993	Biological Process
GO:1902321	methyl-branched fatty acid biosynthetic ...	1	1	0.02	45	0.01993	0.01993	Biological Process
GO:0097089	methyl-branched fatty acid metabolic pro...	1	1	0.02	46	0.01993	0.01993	Biological Process
GO:1902559	3'-phospho-5'-adenylyl sulfate transmemb...	1	1	0.02	47	0.01993	0.01993	Biological Process
GO:0006572	tyrosine catabolic process	1	1	0.02	48	0.01993	0.01993	Biological Process
GO:0032228	regulation of synaptic transmission, GAB...	1	1	0.02	49	0.01993	0.01993	Biological Process
GO:0032229	negative regulation of synaptic transmis...	1	1	0.02	50	0.01993	0.01993	Biological Process
GO:1902473	regulation of protein localization to sy...	1	1	0.02	51	0.01993	0.01993	Biological Process
GO:1902474	positive regulation of protein localizat...	1	1	0.02	52	0.01993	0.01993	Biological Process
GO:1902683	regulation of receptor localization to s...	1	1	0.02	53	0.01993	0.01993	Biological Process
GO:1902685	positive regulation of receptor localiza...	1	1	0.02	54	0.01993	0.01993	Biological Process
GO:0034474	U2 snRNA 3'-end processing	1	1	0.02	55	0.01993	0.01993	Biological Process
GO:0140040	mitochondrial polycistronic RNA processi...	1	1	0.02	56	0.01993	0.01993	Biological Process
GO:0034414	tRNA 3'-trailer cleavage, endonucleolyti...	1	1	0.02	57	0.01993	0.01993	Biological Process
GO:0010225	response to UV-C	1	1	0.02	58	0.01993	0.01993	Biological Process
GO:0071850	mitotic cell cycle arrest	1	1	0.02	59	0.01993	0.01993	Biological Process
GO:1900744	regulation of p38MAPK cascade	1	1	0.02	60	0.01993	0.01993	Biological Process
GO:1905267	endonucleolytic cleavage involved in tRN...	1	1	0.02	61	0.01993	0.01993	Biological Process
GO:0072684	mitochondrial tRNA 3'-trailer cleavage, ...	1	1	0.02	62	0.01993	0.01993	Biological Process
GO:0015786	UDP-glucose transmembrane transport	1	1	0.02	63	0.01993	0.01993	Biological Process
GO:0051170	import into nucleus	53	4	1.06	64	0.02067	0.02067	Biological Process
GO:0031146	SCF-dependent proteasomal ubiquitin-depe...	30	3	0.6	65	0.02115	0.02115	Biological Process
GO:0031145	anaphase-promoting complex-dependent cat...	12	2	0.24	66	0.02280	0.02280	Biological Process
GO:0034504	protein localization to nucleus	57	4	1.14	67	0.02625	0.02625	Biological Process
GO:0051865	protein autoubiquitination	13	2	0.26	68	0.02660	0.02660	Biological Process
GO:0042255	ribosome assembly	34	3	0.68	69	0.02944	0.02944	Biological Process
GO:0046622	positive regulation of organ growth	14	2	0.28	70	0.03064	0.03064	Biological Process
GO:0009744	response to sucrose	14	2	0.28	71	0.03064	0.03064	Biological Process
GO:0031123	RNA 3'-end processing	61	4	1.22	72	0.03266	0.03266	Biological Process
GO:0007476	imaginal disc-derived wing morphogenesis	223	9	4.44	73	0.03289	0.03289	Biological Process
GO:0045862	positive regulation of proteolysis	62	4	1.24	74	0.03440	0.03440	Biological Process
GO:0034285	response to disaccharide	15	2	0.3	75	0.03490	0.03490	Biological Process
GO:0035120	post-embryonic appendage morphogenesis	262	10	5.22	76	0.03501	0.03501	Biological Process
GO:0034613	cellular protein localization	339	12	6.76	77	0.03617	0.03617	Biological Process
GO:0007472	wing disc morphogenesis	228	9	4.54	78	0.03714	0.03714	Biological Process
GO:0006893	Golgi to plasma membrane transport	16	2	0.32	80	0.03937	0.03937	Biological Process
GO:1901264	carbohydrate derivative transport	16	2	0.32	81	0.03937	0.03937	Biological Process
GO:0015743	malate transport	2	1	0.04	82	0.03947	0.03947	Biological Process
GO:0031426	polycistronic mRNA processing	2	1	0.04	83	0.03947	0.03947	Biological Process
GO:0042780	tRNA 3'-end processing	2	1	0.04	84	0.03947	0.03947	Biological Process
GO:0031623	receptor internalization	2	1	0.04	85	0.03947	0.03947	Biological Process
