TermID	Name	Frequency	PlotX	PlotY	LogSize	Value	Uniqueness	Dispensability	Representative	Eliminated
GO:0031011	Ino80_complex	0.111	-5.106	-1.605	1.146	-2.770	0.624	0.000	-1	False
GO:1990621	ESCRT_IV_complex	0.017	null	null	0.477	-1.738	0.666	0.650	31011	True
GO:0031226	intrinsic_component_of_plasma_membrane	4.253	5.012	-0.974	2.697	-1.833	0.738	0.004	-1	False
GO:0005887	integral_component_of_plasma_membrane	4.134	null	null	2.685	-1.396	0.709	0.542	31226	True
GO:0005634	nucleus	25.374	-2.428	5.393	3.472	-1.821	0.866	0.121	-1	False
GO:0031235	intrinsic_component_of_the_cytoplasmic_side_of_the_plasma_membrane	0.009	4.596	2.298	0.301	-1.441	0.817	0.275	-1	False
GO:0031224	intrinsic_component_of_membrane	26.307	4.528	-4.382	3.488	-1.650	0.783	0.295	-1	False
GO:0071819	DUBm_complex	0.034	-4.318	-4.191	0.699	-1.564	0.712	0.330	-1	False
GO:0000109	nucleotide-excision_repair_complex	0.043	-5.181	-3.024	0.778	-1.441	0.633	0.335	-1	False
GO:0000110	nucleotide-excision_repair_factor_1_complex	0.026	null	null	0.602	-1.564	0.640	0.858	109	True
GO:0005643	nuclear_pore	0.402	-4.807	-0.516	1.681	-1.416	0.613	0.396	-1	False
GO:0044613	nuclear_pore_central_transport_channel	0.068	null	null	0.954	-1.346	0.644	0.694	5643	True
GO:0016021	integral_component_of_membrane	25.973	4.899	-2.677	3.482	-1.341	0.734	0.494	-1	False
