TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0000972", "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery", 0.053, 3.780, 5.381, 0.845, -2.745, 0.923, 0.000, -1, False
"GO:0007443", "Malpighian tubule morphogenesis", 0.379, 0.351, -4.721, 1.643, -3.398, 0.879, 0.000, -1, False
"GO:0001737", "establishment of imaginal disc-derived wing hair orientation", 0.203, null, null, 1.380, -1.537, 0.823, 0.526, 7443, True
"GO:0007560", "imaginal disc morphogenesis", 3.349, null, null, 2.581, -2.668, 0.842, 0.690, 7443, True
"GO:0035220", "wing disc development", 3.216, null, null, 2.563, -2.175, 0.859, 0.853, 7443, True
"GO:0007476", "imaginal disc-derived wing morphogenesis", 2.282, null, null, 2.415, -1.936, 0.840, 0.915, 7443, True
"GO:0007472", "wing disc morphogenesis", 2.388, null, null, 2.435, -1.886, 0.847, 0.921, 7443, True
"GO:0035120", "post-embryonic appendage morphogenesis", 2.688, null, null, 2.486, -2.086, 0.860, 0.941, 7443, True
"GO:0035114", "imaginal disc-derived appendage morphogenesis", 2.767, null, null, 2.498, -2.028, 0.873, 0.967, 7443, True
"GO:0045732", "positive regulation of protein catabolic process", 0.723, 6.135, -0.313, 1.919, -2.860, 0.794, 0.000, -1, False
"GO:1903061", "positive regulation of protein lipidation", 0.018, null, null, 0.477, -1.951, 0.807, 0.523, 45732, True
"GO:0007256", "activation of JNKK activity", 0.026, null, null, 0.602, -1.478, 0.712, 0.539, 45732, True
"GO:0032270", "positive regulation of cellular protein metabolic process", 2.450, null, null, 2.446, -1.503, 0.774, 0.822, 45732, True
"GO:0032436", "positive regulation of proteasomal ubiquitin-dependent protein catabolic process", 0.414, null, null, 1.681, -1.472, 0.797, 0.897, 45732, True
"GO:2000060", "positive regulation of ubiquitin-dependent protein catabolic process", 0.449, null, null, 1.716, -1.412, 0.795, 0.954, 45732, True
"GO:0050747", "positive regulation of lipoprotein metabolic process", 0.018, null, null, 0.477, -1.951, 0.820, 1.000, 45732, True
"GO:1903059", "regulation of protein lipidation", 0.018, null, null, 0.477, -1.951, 0.830, 1.000, 45732, True
"GO:0042817", "pyridoxal metabolic process", 0.009, -3.023, 6.627, 0.301, -1.951, 0.949, 0.012, -1, False
"GO:0006117", "acetaldehyde metabolic process", 0.044, null, null, 0.778, -1.478, 0.966, 0.725, 42817, True
"GO:0006405", "RNA export from nucleus", 0.502, -4.430, -5.591, 1.763, -2.389, 0.954, 0.015, -1, False
"GO:0051304", "chromosome separation", 0.194, -4.861, 6.015, 1.362, -1.894, 0.949, 0.017, -1, False
"GO:0051306", "mitotic sister chromatid separation", 0.044, null, null, 0.778, -1.384, 0.892, 0.596, 51304, True
"GO:1902683", "regulation of receptor localization to synapse", 0.018, 5.322, -4.976, 0.477, -1.951, 0.909, 0.089, -1, False
"GO:1902473", "regulation of protein localization to synapse", 0.018, null, null, 0.477, -1.951, 0.921, 0.529, 1902683, True
"GO:1902474", "positive regulation of protein localization to synapse", 0.009, null, null, 0.301, -1.951, 0.887, 0.961, 1902683, True
"GO:1902685", "positive regulation of receptor localization to synapse", 0.009, null, null, 0.301, -1.951, 0.887, 0.961, 1902683, True
"GO:1905936", "regulation of germ cell proliferation", 0.018, 3.233, -6.549, 0.477, -1.951, 0.929, 0.089, -1, False
"GO:1905938", "positive regulation of germ cell proliferation", 0.009, null, null, 0.301, -1.951, 0.905, 0.502, 1905936, True
