TermID	Name	Frequency	PlotX	PlotY	LogSize	Value	Uniqueness	Dispensability	Representative	Eliminated
GO:0005912	adherens_junction	0.454	-5.706	0.795	1.732	-1.936	0.995	0.000	-1	False
GO:0032991	protein-containing_complex	23.500	-4.014	-3.320	3.439	-3.301	1.000	0.000	-1	False
GO:0099023	vesicle_tethering_complex	0.394	5.207	-0.356	1.672	-2.959	0.770	0.000	-1	False
GO:0030877	beta-catenin_destruction_complex	0.034	0.152	-0.332	0.699	-1.410	0.789	0.164	-1	False
GO:0008278	cohesin_complex	0.043	-0.274	4.640	0.778	-2.658	0.621	0.167	-1	False
GO:0000798	nuclear_cohesin_complex	0.017	null	null	0.477	-1.410	0.589	0.611	8278	True
GO:0000795	synaptonemal_complex	0.068	null	null	0.954	-1.410	0.686	0.754	8278	True
GO:0099086	synaptonemal_structure	0.068	null	null	0.954	-1.410	0.686	0.826	8278	True
GO:0000145	exocyst	0.068	6.048	-2.289	0.954	-2.004	0.694	0.173	-1	False
GO:0030008	TRAPP_complex	0.111	null	null	1.146	-1.900	0.628	0.783	145	True
GO:1990072	TRAPPIII_protein_complex	0.094	null	null	1.079	-1.708	0.591	0.801	145	True
GO:0044613	nuclear_pore_central_transport_channel	0.068	2.652	-2.110	0.954	-2.432	0.690	0.173	-1	False
GO:0002102	podosome	0.009	-3.819	6.069	0.301	-1.708	0.877	0.178	-1	False
GO:0019005	SCF_ubiquitin_ligase_complex	0.556	5.233	2.754	1.820	-2.167	0.592	0.207	-1	False
GO:0031901	early_endosome_membrane	0.094	0.813	-6.031	1.079	-1.708	0.877	0.267	-1	False
GO:0045025	mitochondrial_degradosome	0.009	5.060	6.170	0.301	-1.708	0.722	0.306	-1	False
GO:0017109	glutamate-cysteine_ligase_complex	0.017	4.155	5.328	0.477	-1.410	0.720	0.321	-1	False
GO:0009361	succinate-CoA_ligase_complex_(ADP-forming)	0.026	5.050	4.383	0.602	-1.708	0.676	0.331	-1	False
GO:0042709	succinate-CoA_ligase_complex	0.034	null	null	0.699	-1.410	0.672	0.827	9361	True
GO:0032039	integrator_complex	0.120	2.777	-0.278	1.176	-1.526	0.701	0.348	-1	False
GO:0005945	6-phosphofructokinase_complex	0.009	6.417	4.945	0.301	-1.708	0.704	0.416	-1	False
GO:0005669	transcription_factor_TFIID_complex	0.240	null	null	1.462	-1.322	0.509	0.552	5945	True
GO:0005846	nuclear_cap_binding_complex	0.026	7.791	0.600	0.602	-1.410	0.718	0.440	-1	False
GO:0000785	chromatin	4.493	-2.401	6.936	2.721	-2.409	0.757	0.450	-1	False
GO:0016586	RSC-type_complex	0.077	2.183	3.830	1.000	-1.900	0.571	0.476	-1	False
GO:0008541	proteasome_regulatory_particle_lid_subcomplex	0.103	6.055	2.856	1.114	-1.900	0.626	0.490	-1	False
