TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0008078", "mesodermal cell migration", 0.176, -6.182, 1.702, 1.322, -1.473, 0.902, 0.000, -1, False
"GO:0007509", "mesoderm migration involved in gastrulation", 0.097, null, null, 1.079, -1.596, 0.847, 0.635, 8078, True
"GO:0042074", "cell migration involved in gastrulation", 0.150, null, null, 1.255, -1.439, 0.853, 0.723, 8078, True
"GO:0010224", "response to UV-B", 0.009, -3.403, -3.416, 0.301, -2.245, 0.906, 0.000, -1, False
"GO:0045128", "negative regulation of reciprocal meiotic recombination", 0.035, -1.894, 6.061, 0.699, -2.545, 0.877, 0.000, -1, False
"GO:0031573", "intra-S DNA damage checkpoint", 0.070, null, null, 0.954, -1.596, 0.698, 0.613, 45128, True
"GO:0097502", "mannosylation", 0.238, -5.858, -0.902, 1.447, -2.900, 0.818, 0.000, -1, False
"GO:0035269", "protein O-linked mannosylation", 0.115, null, null, 1.146, -1.704, 0.708, 0.692, 97502, True
"GO:0006493", "protein O-linked glycosylation", 0.344, null, null, 1.602, -2.900, 0.700, 0.757, 97502, True
"GO:0035268", "protein mannosylation", 0.123, null, null, 1.176, -1.646, 0.706, 0.895, 97502, True
"GO:0007465", "R7 cell fate commitment", 0.220, 4.237, -5.713, 1.415, -1.350, 0.915, 0.016, -1, False
"GO:0006506", "GPI anchor biosynthetic process", 0.308, 4.464, 5.532, 1.556, -2.854, 0.750, 0.085, -1, False
"GO:0034477", "U6 snRNA 3'-end processing", 0.009, 7.188, 1.182, 0.301, -2.545, 0.802, 0.113, -1, False
"GO:0072331", "signal transduction by p53 class mediator", 0.053, -0.927, -5.435, 0.845, -1.596, 0.815, 0.129, -1, False
"GO:0006109", "regulation of carbohydrate metabolic process", 0.220, -3.129, 4.390, 1.415, -1.324, 0.925, 0.200, -1, False
"GO:0006311", "meiotic gene conversion", 0.129, 5.539, 0.133, 1.176, -2.545, 0.689, 0.258, -1, False
"GO:0036297", "interstrand cross-link repair", 0.150, null, null, 1.255, -1.704, 0.600, 0.535, 6311, True
"GO:0006270", "DNA replication initiation", 0.220, null, null, 1.415, -1.439, 0.666, 0.557, 6311, True
"GO:0006298", "mismatch repair", 0.115, null, null, 1.146, -1.510, 0.606, 0.595, 6311, True
"GO:0006301", "postreplication repair", 0.123, null, null, 1.176, -1.596, 0.604, 0.598, 6311, True
"GO:0008069", "dorsal/ventral axis specification, ovarian follicular epithelium", 0.132, 5.039, -4.507, 1.204, -1.510, 0.872, 0.305, -1, False
"GO:0009953", "dorsal/ventral pattern formation", 1.287, null, null, 2.167, -1.351, 0.924, 0.561, 8069, True
"GO:0070940", "dephosphorylation of RNA polymerase II C-terminal domain", 0.026, 1.214, 5.644, 0.602, -2.070, 0.782, 0.321, -1, False
"GO:0032353", "negative regulation of hormone biosynthetic process", 0.035, -1.521, 6.938, 0.699, -2.545, 0.901, 0.323, -1, False
"GO:0090503", "RNA phosphodiester bond hydrolysis, exonucleolytic", 0.247, 6.494, 1.966, 1.462, -1.350, 0.776, 0.327, -1, False
"GO:0007175", "negative regulation of epidermal growth factor-activated receptor activity", 0.026, -2.810, 6.151, 0.602, -2.070, 0.903, 0.329, -1, False
"GO:0006422", "aspartyl-tRNA aminoacylation", 0.009, 5.850, 3.486, 0.301, -2.245, 0.746, 0.361, -1, False
"GO:0042771", "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator", 0.035, -0.351, -5.392, 0.699, -1.704, 0.702, 0.425, -1, False
"GO:0008630", "intrinsic apoptotic signaling pathway in response to DNA damage", 0.123, null, null, 1.176, -1.439, 0.690, 0.864, 42771, True
"GO:0072332", "intrinsic apoptotic signaling pathway by p53 class mediator", 0.044, null, null, 0.778, -1.646, 0.763, 0.962, 42771, True
"GO:0043570", "maintenance of DNA repeat elements", 0.026, 5.267, 1.074, 0.602, -2.070, 0.750, 0.472, -1, False
"GO:0010165", "response to X-ray", 0.070, -2.875, -3.739, 0.954, -1.596, 0.896, 0.494, -1, False
"GO:0002949", "tRNA threonylcarbamoyladenosine modification", 0.026, 5.560, 2.909, 0.602, -2.245, 0.761, 0.497, -1, False
