GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0050776	regulation of immune response	205	36	3.07	9	0.00096	1.9e-28	Biological Process
GO:0009056	catabolic process	1373	77	20.54	15	0.02394	3.7e-26	Biological Process
GO:0044248	cellular catabolic process	1300	73	19.45	16	0.04959	1.1e-24	Biological Process
GO:0008219	cell death	862	59	12.89	21	0.04799	6.6e-24	Biological Process
GO:0080134	regulation of response to stress	459	43	6.87	26	0.04767	1.6e-22	Biological Process
GO:0002252	immune effector process	272	34	4.07	28	0.00034	6.9e-22	Biological Process
GO:0035069	larval midgut histolysis	60	19	0.9	30	0.00029	1.1e-20	Biological Process
GO:0031669	cellular response to nutrient levels	177	27	2.65	33	0.02640	8.0e-20	Biological Process
GO:0031667	response to nutrient levels	339	35	5.07	34	0.01621	9.3e-20	Biological Process
GO:0009991	response to extracellular stimulus	344	35	5.15	35	0.01920	1.5e-19	Biological Process
GO:0016236	macroautophagy	225	29	3.37	38	0.01101	3.8e-19	Biological Process
GO:0042594	response to starvation	282	31	4.22	41	0.01404	2.3e-18	Biological Process
GO:0060033	anatomical structure regression	147	23	2.2	50	0.03135	2.8e-17	Biological Process
GO:0006915	apoptotic process	572	41	8.56	51	0.00933	3.2e-17	Biological Process
GO:0002684	positive regulation of immune system pro...	92	19	1.38	53	0.02880	8.2e-17	Biological Process
GO:0002920	regulation of humoral immune response	100	19	1.5	57	0.02035	4.3e-16	Biological Process
GO:0007166	cell surface receptor signaling pathway	1702	70	25.46	58	0.01946	4.9e-16	Biological Process
GO:0019731	antibacterial humoral response	48	13	0.72	85	0.00140	1.6e-13	Biological Process
GO:0002784	regulation of antimicrobial peptide prod...	94	16	1.41	90	0.04421	5.8e-13	Biological Process
GO:0002700	regulation of production of molecular me...	95	16	1.42	93	0.04620	6.9e-13	Biological Process
GO:0002775	antimicrobial peptide production	96	16	1.44	94	0.04823	8.2e-13	Biological Process
GO:0061844	antimicrobial humoral immune response me...	96	16	1.44	95	0.04823	8.2e-13	Biological Process
GO:0009620	response to fungus	118	17	1.77	100	0.00443	1.8e-12	Biological Process
GO:0072593	reactive oxygen species metabolic proces...	53	12	0.79	116	0.02138	1.4e-11	Biological Process
GO:0006468	protein phosphorylation	1144	46	17.11	140	0.00188	4.2e-10	Biological Process
GO:0001934	positive regulation of protein phosphory...	312	22	4.67	157	0.00569	1.7e-09	Biological Process
GO:0048585	negative regulation of response to stimu...	930	39	13.91	173	0.01314	3.6e-09	Biological Process
GO:0010720	positive regulation of cell development	241	19	3.6	174	0.00917	3.7e-09	Biological Process
GO:0019220	regulation of phosphate metabolic proces...	669	32	10.01	177	0.02547	5.1e-09	Biological Process
GO:0051174	regulation of phosphorus metabolic proce...	669	32	10.01	178	0.02547	5.1e-09	Biological Process
GO:0045859	regulation of protein kinase activity	313	21	4.68	192	0.02107	9.6e-09	Biological Process
GO:0034097	response to cytokine	30	8	0.45	193	0.00304	9.7e-09	Biological Process
GO:0043549	regulation of kinase activity	319	21	4.77	197	0.02489	1.3e-08	Biological Process
GO:0045861	negative regulation of proteolysis	60	10	0.9	200	0.04645	1.8e-08	Biological Process
GO:0004866	endopeptidase inhibitor activity	36	8	0.56	13	0.04466	6.5e-08	Molecular Function
GO:0030414	peptidase inhibitor activity	36	8	0.56	14	0.04466	6.5e-08	Molecular Function
GO:0004197	cysteine-type endopeptidase activity	38	7	0.6	23	0.01380	1.7e-06	Molecular Function
GO:0004175	endopeptidase activity	172	13	2.69	25	0.04788	3.0e-06	Molecular Function
GO:0004709	MAP kinase kinase kinase activity	10	4	0.16	33	0.00141	1.1e-05	Molecular Function
GO:0061783	peptidoglycan muralytic activity	4	3	0.06	36	0.01550	1.5e-05	Molecular Function
GO:0061980	regulatory RNA binding	16	4	0.25	42	0.00630	9.2e-05	Molecular Function
GO:0004867	serine-type endopeptidase inhibitor acti...	17	4	0.27	43	0.00012	0.00012	Molecular Function
GO:0004869	cysteine-type endopeptidase inhibitor ac...	17	4	0.27	44	0.01543	0.00012	Molecular Function
GO:0019904	protein domain specific binding	215	12	3.37	45	0.00542	0.00014	Molecular Function
GO:0004784	superoxide dismutase activity	2	2	0.03	47	0.00024	0.00024	Molecular Function
GO:0005030	neurotrophin receptor activity	2	2	0.03	48	0.00024	0.00024	Molecular Function
GO:0032934	sterol binding	22	4	0.34	50	0.00034	0.00034	Molecular Function
GO:0019887	protein kinase regulator activity	94	7	1.47	52	0.02186	0.00067	Molecular Function
GO:0097199	cysteine-type endopeptidase activity inv...	3	2	0.05	53	0.00072	0.00072	Molecular Function
GO:0008745	N-acetylmuramoyl-L-alanine amidase activ...	3	2	0.05	54	0.00072	0.00072	Molecular Function
GO:0008656	cysteine-type endopeptidase activator ac...	3	2	0.05	55	0.00072	0.00072	Molecular Function
GO:0019207	kinase regulator activity	99	7	1.55	58	0.02743	0.00092	Molecular Function
GO:0030246	carbohydrate binding	49	5	0.77	59	0.03051	0.00098	Molecular Function
GO:0016443	bidentate ribonuclease III activity	4	2	0.06	62	0.00143	0.00143	Molecular Function
