GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0046885	regulation of hormone biosynthetic proce...	9	2	0.04	1	0.00056	0.00056	Biological Process
GO:0036297	interstrand cross-link repair	10	2	0.04	3	0.00070	0.00070	Biological Process
GO:0010165	response to X-ray	12	2	0.05	4	0.00102	0.00102	Biological Process
GO:0006298	mismatch repair	14	2	0.06	5	0.00140	0.00140	Biological Process
GO:0009651	response to salt stress	18	2	0.07	7	0.00233	0.00233	Biological Process
GO:0016444	somatic cell DNA recombination	1	1	0	10	0.00402	0.00402	Biological Process
GO:0110029	negative regulation of meiosis I	1	1	0	11	0.00402	0.00402	Biological Process
GO:0045128	negative regulation of reciprocal meioti...	1	1	0	12	0.00402	0.00402	Biological Process
GO:0006311	meiotic gene conversion	1	1	0	13	0.00402	0.00402	Biological Process
GO:0046580	negative regulation of Ras protein signa...	88	3	0.35	17	0.00531	0.00531	Biological Process
GO:0006302	double-strand break repair	90	3	0.36	18	0.00566	0.00566	Biological Process
GO:1905519	negative regulation of presynaptic activ...	2	1	0.01	21	0.00803	0.00803	Biological Process
GO:0044351	macropinocytosis	2	1	0.01	22	0.00803	0.00803	Biological Process
GO:0006422	aspartyl-tRNA aminoacylation	2	1	0.01	26	0.00803	0.00803	Biological Process
GO:0009187	cyclic nucleotide metabolic process	104	3	0.42	28	0.00843	0.00843	Biological Process
GO:0010224	response to UV-B	3	1	0.01	32	0.01202	0.01202	Biological Process
GO:0070940	dephosphorylation of RNA polymerase II C...	3	1	0.01	33	0.01202	0.01202	Biological Process
GO:1901255	nucleotide-excision repair involved in i...	3	1	0.01	34	0.01202	0.01202	Biological Process
GO:0035694	mitochondrial protein catabolic process	3	1	0.01	35	0.01202	0.01202	Biological Process
GO:0035695	mitophagy by induced vacuole formation	3	1	0.01	36	0.01202	0.01202	Biological Process
GO:0097298	regulation of nucleus size	3	1	0.01	37	0.01202	0.01202	Biological Process
