GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:1903461	Okazaki fragment processing involved in ...	3	1	0	3	0.0023	0.0023	Biological Process
GO:0001678	cellular glucose homeostasis	4	1	0	4	0.0031	0.0031	Biological Process
GO:0035291	specification of segmental identity, int...	5	1	0	5	0.0039	0.0039	Biological Process
GO:0007526	larval somatic muscle development	133	2	0.1	7	0.0045	0.0045	Biological Process
GO:0006266	DNA ligation	6	1	0	8	0.0046	0.0046	Biological Process
GO:0035167	larval lymph gland hemopoiesis	158	2	0.12	10	0.0064	0.0064	Biological Process
GO:0051156	glucose 6-phosphate metabolic process	10	1	0.01	13	0.0077	0.0077	Biological Process
GO:0048680	positive regulation of axon regeneration	11	1	0.01	15	0.0085	0.0085	Biological Process
GO:0048193	Golgi vesicle transport	190	2	0.15	17	0.0091	0.0091	Biological Process
GO:0048194	Golgi vesicle budding	17	1	0.01	19	0.0131	0.0131	Biological Process
GO:0010876	lipid localization	251	2	0.19	22	0.0155	0.0155	Biological Process
GO:0035289	posterior head segmentation	21	1	0.02	24	0.0162	0.0162	Biological Process
GO:0009608	response to symbiont	22	1	0.02	27	0.0169	0.0169	Biological Process
GO:0045332	phospholipid translocation	26	1	0.02	30	0.0200	0.0200	Biological Process
GO:0016204	determination of muscle attachment site	27	1	0.02	34	0.0208	0.0208	Biological Process
GO:0042866	pyruvate biosynthetic process	28	1	0.02	35	0.0215	0.0215	Biological Process
GO:0034204	lipid translocation	29	1	0.02	37	0.0223	0.0223	Biological Process
GO:0005975	carbohydrate metabolic process	306	2	0.24	38	0.0225	0.0225	Biological Process
GO:0042694	muscle cell fate specification	30	1	0.02	39	0.0230	0.0230	Biological Process
GO:0097035	regulation of membrane lipid distributio...	30	1	0.02	40	0.0230	0.0230	Biological Process
GO:1904894	positive regulation of receptor signalin...	30	1	0.02	43	0.0230	0.0230	Biological Process
GO:0046427	positive regulation of receptor signalin...	30	1	0.02	44	0.0230	0.0230	Biological Process
GO:0006890	retrograde vesicle-mediated transport, G...	32	1	0.02	45	0.0246	0.0246	Biological Process
GO:0006757	ATP generation from ADP	35	1	0.03	47	0.0268	0.0268	Biological Process
GO:0006096	glycolytic process	35	1	0.03	48	0.0268	0.0268	Biological Process
GO:0043486	histone exchange	35	1	0.03	49	0.0268	0.0268	Biological Process
GO:0046835	carbohydrate phosphorylation	36	1	0.03	50	0.0276	0.0276	Biological Process
GO:0035203	regulation of lamellocyte differentiatio...	36	1	0.03	51	0.0276	0.0276	Biological Process
GO:0045613	regulation of plasmatocyte differentiati...	36	1	0.03	52	0.0276	0.0276	Biological Process
GO:0046031	ADP metabolic process	37	1	0.03	54	0.0284	0.0284	Biological Process
GO:0019363	pyridine nucleotide biosynthetic process	38	1	0.03	55	0.0291	0.0291	Biological Process
GO:0019359	nicotinamide nucleotide biosynthetic pro...	38	1	0.03	56	0.0291	0.0291	Biological Process
GO:0090277	positive regulation of peptide hormone s...	38	1	0.03	57	0.0291	0.0291	Biological Process
GO:0006334	nucleosome assembly	38	1	0.03	58	0.0291	0.0291	Biological Process
GO:0009166	nucleotide catabolic process	39	1	0.03	60	0.0299	0.0299	Biological Process
GO:0015914	phospholipid transport	40	1	0.03	61	0.0306	0.0306	Biological Process
GO:0072525	pyridine-containing compound biosyntheti...	41	1	0.03	62	0.0314	0.0314	Biological Process
