GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0090267	positive regulation of mitotic cell cycl...	1	1	0	2	0.0049	0.0049	Biological Process
GO:0071928	tyramine signaling pathway	1	1	0	3	0.0049	0.0049	Biological Process
GO:0071418	cellular response to amine stimulus	1	1	0	5	0.0049	0.0049	Biological Process
GO:0090070	positive regulation of ribosome biogenes...	2	1	0.01	8	0.0098	0.0098	Biological Process
GO:0060158	phospholipase C-activating dopamine rece...	2	1	0.01	10	0.0098	0.0098	Biological Process
GO:0097017	renal protein absorption	2	1	0.01	12	0.0098	0.0098	Biological Process
GO:0090235	regulation of metaphase plate congressio...	2	1	0.01	15	0.0098	0.0098	Biological Process
GO:2000786	positive regulation of autophagosome ass...	2	1	0.01	16	0.0098	0.0098	Biological Process
GO:0030198	extracellular matrix organization	32	2	0.16	18	0.0106	0.0106	Biological Process
GO:0099504	synaptic vesicle cycle	101	3	0.5	19	0.0129	0.0129	Biological Process
GO:1903423	positive regulation of synaptic vesicle ...	3	1	0.01	21	0.0147	0.0147	Biological Process
GO:1900244	positive regulation of synaptic vesicle ...	3	1	0.01	22	0.0147	0.0147	Biological Process
GO:1901673	regulation of mitotic spindle assembly	3	1	0.01	23	0.0147	0.0147	Biological Process
GO:0090528	smooth septate junction assembly	3	1	0.01	25	0.0147	0.0147	Biological Process
GO:0099003	vesicle-mediated transport in synapse	111	3	0.55	26	0.0166	0.0166	Biological Process
GO:0140238	presynaptic endocytosis	43	2	0.21	27	0.0187	0.0187	Biological Process
GO:0048488	synaptic vesicle endocytosis	43	2	0.21	28	0.0187	0.0187	Biological Process
GO:0043062	extracellular structure organization	44	2	0.22	30	0.0195	0.0195	Biological Process
GO:0090169	regulation of spindle assembly	4	1	0.02	32	0.0196	0.0196	Biological Process
GO:1901838	positive regulation of transcription of ...	4	1	0.02	33	0.0196	0.0196	Biological Process
GO:0060236	regulation of mitotic spindle organizati...	4	1	0.02	34	0.0196	0.0196	Biological Process
GO:0007191	adenylate cyclase-activating dopamine re...	4	1	0.02	35	0.0196	0.0196	Biological Process
GO:0030704	vitelline membrane formation	4	1	0.02	36	0.0196	0.0196	Biological Process
GO:0035803	egg coat formation	4	1	0.02	37	0.0196	0.0196	Biological Process
