GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:0033962	cytoplasmic mRNA processing body assembl...	13	2	0.06	2	0.0450	0.00138	Biological Process
GO:0016199	axon midline choice point recognition	18	2	0.08	3	0.0027	0.00267	Biological Process
GO:1901962	S-adenosyl-L-methionine transmembrane tr...	1	1	0	10	0.0044	0.00437	Biological Process
GO:0002092	positive regulation of receptor internal...	1	1	0	12	0.0044	0.00437	Biological Process
GO:1905062	positive regulation of cardioblast proli...	1	1	0	19	0.0044	0.00437	Biological Process
GO:1905306	positive regulation of cardiac myofibril...	1	1	0	24	0.0044	0.00437	Biological Process
GO:0044351	macropinocytosis	1	1	0	25	0.0044	0.00437	Biological Process
GO:0000288	nuclear-transcribed mRNA catabolic proce...	24	2	0.1	29	0.0047	0.00475	Biological Process
GO:0008283	cell population proliferation	279	5	1.22	31	0.0262	0.00615	Biological Process
GO:0010606	positive regulation of cytoplasmic mRNA ...	2	1	0.01	33	0.0087	0.00871	Biological Process
GO:0034473	U1 snRNA 3'-end processing	2	1	0.01	35	0.0087	0.00871	Biological Process
GO:0034476	U5 snRNA 3'-end processing	2	1	0.01	36	0.0087	0.00871	Biological Process
GO:0071042	nuclear polyadenylation-dependent mRNA c...	2	1	0.01	37	0.0087	0.00871	Biological Process
GO:0051965	positive regulation of synapse assembly	34	2	0.15	40	0.0094	0.00940	Biological Process
GO:0046012	positive regulation of oskar mRNA transl...	3	1	0.01	42	0.0130	0.01304	Biological Process
GO:0000389	mRNA 3'-splice site recognition	3	1	0.01	43	0.0130	0.01304	Biological Process
GO:0000467	exonucleolytic trimming to generate matu...	3	1	0.01	48	0.0130	0.01304	Biological Process
GO:0000459	exonucleolytic trimming involved in rRNA...	3	1	0.01	49	0.0130	0.01304	Biological Process
GO:0071029	nuclear ncRNA surveillance	3	1	0.01	50	0.0130	0.01304	Biological Process
GO:0071046	nuclear polyadenylation-dependent ncRNA ...	3	1	0.01	51	0.0130	0.01304	Biological Process
GO:0071035	nuclear polyadenylation-dependent rRNA c...	3	1	0.01	52	0.0130	0.01304	Biological Process
GO:0071038	nuclear polyadenylation-dependent tRNA c...	3	1	0.01	53	0.0130	0.01304	Biological Process
GO:0045966	positive regulation of ecdysteroid metab...	4	1	0.02	56	0.0174	0.01735	Biological Process
GO:0090278	negative regulation of peptide hormone s...	4	1	0.02	57	0.0174	0.01735	Biological Process
GO:0050810	regulation of steroid biosynthetic proce...	4	1	0.02	58	0.0174	0.01735	Biological Process
GO:0046886	positive regulation of hormone biosynthe...	4	1	0.02	59	0.0174	0.01735	Biological Process
GO:0046888	negative regulation of hormone secretion	4	1	0.02	60	0.0174	0.01735	Biological Process
GO:0010893	positive regulation of steroid biosynthe...	4	1	0.02	61	0.0174	0.01735	Biological Process
GO:0045940	positive regulation of steroid metabolic...	4	1	0.02	62	0.0174	0.01735	Biological Process
GO:0007554	regulation of ecdysteroid biosynthetic p...	4	1	0.02	63	0.0174	0.01735	Biological Process
GO:0010566	regulation of ketone biosynthetic proces...	4	1	0.02	64	0.0174	0.01735	Biological Process
GO:0034475	U4 snRNA 3'-end processing	4	1	0.02	66	0.0174	0.01735	Biological Process
GO:0032352	positive regulation of hormone metabolic...	4	1	0.02	67	0.0174	0.01735	Biological Process
GO:0043634	polyadenylation-dependent ncRNA cataboli...	4	1	0.02	69	0.0174	0.01735	Biological Process
GO:0090030	regulation of steroid hormone biosynthet...	4	1	0.02	70	0.0174	0.01735	Biological Process
