GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:1905879	regulation of oogenesis	33	2	0.03	2	0.01812	0.00023	Biological Process
GO:0007315	pole plasm assembly	53	2	0.04	4	0.02434	0.00059	Biological Process
GO:0007043	cell-cell junction assembly	59	2	0.04	5	0.00073	0.00073	Biological Process
GO:0007028	cytoplasm organization	60	2	0.05	6	0.02826	0.00075	Biological Process
GO:0030710	regulation of border follicle cell delam...	1	1	0	7	0.00076	0.00076	Biological Process
GO:2000241	regulation of reproductive process	62	2	0.05	8	0.03435	0.00081	Biological Process
GO:0045995	regulation of embryonic development	63	2	0.05	9	0.00083	0.00083	Biological Process
GO:0007314	oocyte anterior/posterior axis specifica...	71	2	0.05	10	0.03441	0.00106	Biological Process
GO:0008358	maternal determination of anterior/poste...	73	2	0.06	11	0.03552	0.00112	Biological Process
GO:0048522	positive regulation of cellular process	966	4	0.73	12	0.03297	0.00112	Biological Process
GO:0000904	cell morphogenesis involved in different...	367	3	0.28	14	0.01297	0.00127	Biological Process
GO:0007391	dorsal closure	85	2	0.06	17	0.00151	0.00151	Biological Process
GO:0046598	positive regulation of viral entry into ...	2	1	0	19	0.00152	0.00152	Biological Process
GO:0030714	anterior/posterior axis specification, f...	2	1	0	21	0.00152	0.00152	Biological Process
GO:0032486	Rap protein signal transduction	2	1	0	23	0.00152	0.00152	Biological Process
GO:0048518	positive regulation of biological proces...	1054	4	0.8	24	0.03927	0.00160	Biological Process
GO:0001738	morphogenesis of a polarized epithelium	99	2	0.08	30	0.00205	0.00205	Biological Process
GO:0043525	positive regulation of neuron apoptotic ...	3	1	0	35	0.00228	0.00228	Biological Process
GO:0006930	substrate-dependent cell migration, cell...	3	1	0	39	0.00228	0.00228	Biological Process
GO:0097120	receptor localization to synapse	3	1	0	43	0.00228	0.00228	Biological Process
GO:0016320	endoplasmic reticulum membrane fusion	3	1	0	44	0.00228	0.00228	Biological Process
GO:0000902	cell morphogenesis	451	3	0.34	45	0.01965	0.00234	Biological Process
GO:0046710	GDP metabolic process	4	1	0	54	0.00303	0.00303	Biological Process
GO:0046956	positive phototaxis	4	1	0	55	0.00303	0.00303	Biological Process
GO:0120036	plasma membrane bounded cell projection ...	507	3	0.38	59	0.02570	0.00329	Biological Process
GO:0030030	cell projection organization	514	3	0.39	60	0.02639	0.00343	Biological Process
GO:0032989	cellular component morphogenesis	522	3	0.4	64	0.00359	0.00359	Biological Process
GO:0016336	establishment or maintenance of polarity...	5	1	0	67	0.00379	0.00379	Biological Process
GO:0046037	GMP metabolic process	5	1	0	68	0.00379	0.00379	Biological Process
GO:0043113	receptor clustering	6	1	0	79	0.00455	0.00455	Biological Process
GO:0007169	transmembrane receptor protein tyrosine ...	149	2	0.11	83	0.00459	0.00459	Biological Process
GO:0009966	regulation of signal transduction	569	3	0.43	84	0.00461	0.00461	Biological Process
GO:0051128	regulation of cellular component organiz...	608	3	0.46	91	0.00559	0.00559	Biological Process
GO:0022409	positive regulation of cell-cell adhesio...	8	1	0.01	93	0.00606	0.00606	Biological Process
GO:0098586	cellular response to virus	8	1	0.01	95	0.00606	0.00606	Biological Process
GO:0016332	establishment or maintenance of polarity...	8	1	0.01	97	0.00606	0.00606	Biological Process
GO:0048699	generation of neurons	655	3	0.5	108	0.00695	0.00695	Biological Process
GO:0007318	pole plasm protein localization	10	1	0.01	110	0.00757	0.00757	Biological Process
GO:0045175	basal protein localization	11	1	0.01	118	0.00833	0.00833	Biological Process
GO:0046940	nucleoside monophosphate phosphorylation	11	1	0.01	119	0.00833	0.00833	Biological Process
GO:0007279	pole cell formation	12	1	0.01	121	0.00908	0.00908	Biological Process
GO:0030713	ovarian follicle cell stalk formation	13	1	0.01	124	0.00984	0.00984	Biological Process
GO:1901700	response to oxygen-containing compound	225	2	0.17	130	0.01029	0.01029	Biological Process
GO:0007040	lysosome organization	16	1	0.01	137	0.01210	0.01210	Biological Process
GO:0035099	hemocyte migration	16	1	0.01	138	0.01210	0.01210	Biological Process
GO:0080171	lytic vacuole organization	16	1	0.01	139	0.01210	0.01210	Biological Process
GO:0000226	microtubule cytoskeleton organization	246	2	0.19	141	0.01224	0.01224	Biological Process
GO:0044087	regulation of cellular component biogene...	251	2	0.19	142	0.01273	0.01273	Biological Process
GO:0000132	establishment of mitotic spindle orienta...	17	1	0.01	144	0.01285	0.01285	Biological Process
GO:0009968	negative regulation of signal transducti...	254	2	0.19	145	0.01303	0.01303	Biological Process
GO:0045167	asymmetric protein localization involved...	18	1	0.01	146	0.01360	0.01360	Biological Process
GO:0034333	adherens junction assembly	18	1	0.01	149	0.01360	0.01360	Biological Process
GO:0045196	establishment or maintenance of neurobla...	18	1	0.01	153	0.01360	0.01360	Biological Process
GO:0023057	negative regulation of signaling	272	2	0.21	159	0.01487	0.01487	Biological Process
GO:0010648	negative regulation of cell communicatio...	272	2	0.21	160	0.01487	0.01487	Biological Process
