GO.ID	Term	Annotated	Significant	Expected	Rank.in.Fisher.classic	Fisher.elim	Fisher.classic	Ontology
GO:1901135	carbohydrate derivative metabolic proces...	319	85	34.15	3	0.00285	9.7e-17	Biological Process
GO:0043414	macromolecule methylation	87	38	9.31	4	0.00709	1.8e-15	Biological Process
GO:0006486	protein glycosylation	55	28	5.89	8	0.00110	8.5e-14	Biological Process
GO:0008610	lipid biosynthetic process	122	38	13.06	14	0.00868	4.0e-10	Biological Process
GO:0044255	cellular lipid metabolic process	198	50	21.2	16	0.02222	2.6e-09	Biological Process
GO:0044281	small molecule metabolic process	508	96	54.39	18	0.01126	4.3e-09	Biological Process
GO:0008654	phospholipid biosynthetic process	46	19	4.92	29	0.00091	7.0e-08	Biological Process
GO:0006493	protein O-linked glycosylation	19	11	2.03	36	0.00014	6.5e-07	Biological Process
GO:0008213	protein alkylation	52	19	5.57	37	0.02205	6.9e-07	Biological Process
GO:0006479	protein methylation	52	19	5.57	38	0.02205	6.9e-07	Biological Process
GO:0045017	glycerolipid biosynthetic process	43	16	4.6	47	0.02842	4.0e-06	Biological Process
GO:0031365	N-terminal protein amino acid modificati...	13	8	1.39	56	0.04440	1.3e-05	Biological Process
GO:0006650	glycerophospholipid metabolic process	57	18	6.1	60	0.03587	1.5e-05	Biological Process
GO:0016571	histone methylation	47	16	5.03	61	0.02664	1.5e-05	Biological Process
GO:0036065	fucosylation	8	6	0.86	68	0.00444	3.4e-05	Biological Process
GO:0009225	nucleotide-sugar metabolic process	11	7	1.18	69	0.00629	3.5e-05	Biological Process
GO:0006400	tRNA modification	36	13	3.85	70	0.00787	4.8e-05	Biological Process
GO:0045333	cellular respiration	93	23	9.96	79	0.04535	8.3e-05	Biological Process
GO:0019752	carboxylic acid metabolic process	216	41	23.13	83	0.03923	0.00015	Biological Process
GO:0018205	peptidyl-lysine modification	116	26	12.42	84	0.01082	0.00017	Biological Process
GO:0042773	ATP synthesis coupled electron transport	51	15	5.46	86	0.02364	0.00019	Biological Process
GO:0042775	mitochondrial ATP synthesis coupled elec...	51	15	5.46	87	0.02364	0.00019	Biological Process
GO:0000413	protein peptidyl-prolyl isomerization	18	8	1.93	93	0.00027	0.00027	Biological Process
GO:0034968	histone lysine methylation	38	12	4.07	97	0.01347	0.00040	Biological Process
GO:0006749	glutathione metabolic process	15	7	1.61	99	0.00046	0.00046	Biological Process
GO:0051186	cofactor metabolic process	117	25	12.53	100	0.02000	0.00049	Biological Process
GO:0007406	negative regulation of neuroblast prolif...	29	10	3.1	101	0.00055	0.00055	Biological Process
GO:0006688	glycosphingolipid biosynthetic process	8	5	0.86	103	0.00059	0.00059	Biological Process
GO:0006490	oligosaccharide-lipid intermediate biosy...	8	5	0.86	104	0.00059	0.00059	Biological Process
GO:0034969	histone arginine methylation	5	4	0.54	109	0.00060	0.00060	Biological Process
GO:0018027	peptidyl-lysine dimethylation	5	4	0.54	110	0.00060	0.00060	Biological Process
GO:0042446	hormone biosynthetic process	26	9	2.78	113	0.02400	0.00101	Biological Process
GO:0070940	dephosphorylation of RNA polymerase II C...	3	3	0.32	116	0.00122	0.00122	Biological Process
GO:0006048	UDP-N-acetylglucosamine biosynthetic pro...	3	3	0.32	117	0.00122	0.00122	Biological Process
